"order_id","order_date","status","fulfilment","sales_channel","ship_service_level","style","sku","category","size","asin","courier_status","quantity","currency","amount","ship_city","ship_state","ship_postal_code","ship_country","b2b"
"407-0960708-8732360","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3622","JNE3622-KR-XL","kurta","XL","B08W1ZTMD3","Shipped",1,"INR",368,"MUMBAI","MAHARASHTRA","400025.0","IN",FALSE
"403-0370784-7569951","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3611","JNE3611-KR-XXL","kurta","XXL","B08XVKLMZK","Shipped",1,"INR",459,"Thiruvananthapuram","KERALA","695003.0","IN",FALSE
"405-4186786-2551515","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3675","JNE3675-TU-XXL","Top","XXL","B09438DWKT","Shipped",1,"INR",545,"BENGALURU","KARNATAKA","560043.0","IN",FALSE
"404-1354203-6323521","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","SET374","SET374-KR-NP-XL","Set","XL","B09NDMP4XK","Shipped",1,"INR",635,"Kumbakonam","TAMIL NADU","612605.0","IN",FALSE
"402-2620299-6858718","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3787","JNE3787-KR-XXL","kurta","XXL","B09RKBXH45","Shipped",1,"INR",487,"New DELHI","DELHI","110025.0","IN",FALSE
"171-7104358-7793964","2022-04-24","Shipped - Returned to Seller","Merchant","Amazon.in","Standard","J0117","J0117-TP-S","Top","S","B08N48MV3R","Shipped",1,"INR",518,"KOLKATA","WEST BENGAL","700084.0","IN",FALSE
"408-8857972-4581938","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","J0162","J0162-SKD-XXXL","Set","3XL","B08QGK9V5N","Shipped",1,"INR",1186,"VIJAYAWADA","ANDHRA PRADESH","520012.0","IN",FALSE
"403-7686599-3273905","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3461","JNE3461-KR-XXXL","kurta","3XL","B08B3YC7HZ","Shipped",1,"INR",363,"DOIWALA","UTTARAKHAND","248140.0","IN",FALSE
"404-2314618-2058746","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","SET110","SET110-KR-PP-M","Set","M","B0822TDMYH","Shipped",1,"INR",788,"MUMBAI","MAHARASHTRA","400005.0","IN",FALSE
"405-0699024-0968339","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","SET344","SET344-KR-NP-XXL","Set","XXL","B09QJ48G25","Shipped",1,"INR",968,"DEHRADUN","UTTARAKHAND","248007.0","IN",FALSE
"405-0762278-0156305","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","SET369","SET369-KR-NP-XXL","Set","XXL","B09QJM97Z8","Shipped",1,"INR",1173,"LEH","LADAKH","194101.0","IN",FALSE
"403-6383910-1993131","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3730","JNE3730-KR-XXL","kurta","XXL","B09HM2DMSZ","Shipped",1,"INR",299,"Thiruvananthapuram","KERALA","695003.0","IN",FALSE
"403-1890351-3625936","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","SET329","SET329-KR-NP-M","Set","M","B09K3BNDTT","Shipped",1,"INR",666,"Raigarh","CHHATTISGARH","496001.0","IN",FALSE
"403-7242305-4935548","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","J0339","J0339-DR-S","Western Dress","S","B0982ZDZ8H","Shipped",1,"INR",744,"BENGALURU","KARNATAKA","560098.0","IN",FALSE
"407-1800987-0308362","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","J0094","J0094-KR-XL","kurta","XL","B089G11B4C","Shipped",1,"INR",568,"NEW DELHI","DELHI","110068.0","IN",FALSE
"403-2046021-1257905","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","MEN5025","MEN5025-KR-L","kurta","L","B08YYTM98L","Shipped",1,"INR",549,"GURUGRAM","HARYANA","122004.0","IN",FALSE
"171-4220492-8689966","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3721","JNE3721-KR-L","kurta","L","B099FBM4FZ","Shipped",1,"INR",329,"VIZIANAGARAM","ANDHRA PRADESH","535002.0","IN",FALSE
"171-7438423-1645114","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","J0203","J0203-TP-XXL","Top","XXL","B0965L35QV","Shipped",1,"INR",568,"GURUGRAM","HARYANA","122011.0","IN",FALSE
"403-7856523-3938731","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3784","JNE3784-KR-M","kurta","M","B09K3Y42F5","Shipped",1,"INR",458,"NOIDA","UTTAR PRADESH","201301.0","IN",FALSE
"403-9358325-1430707","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","J0199","J0199-SET-XXXL","Set","3XL","B08QGMQRLF","Shipped",1,"INR",476,"GURUGRAM","HARYANA","122101.0","IN",FALSE
"403-9311454-7977112","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3715","JNE3715-KR-XXL","kurta","XXL","B09G2W57QG","Shipped",1,"INR",283,"Thiruvananthapuram","KERALA","695003.0","IN",FALSE
"406-1906831-2441949","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","BTM031","BTM031-NP-XL","Bottom","XL","B0845S6CL3","Shipped",1,"INR",518,"BANGALORE","KARNATAKA","560037.0","IN",FALSE
"407-7087579-2845106","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3818","JNE3818-KR-XL","kurta","XL","B09LTZSNG1","Shipped",1,"INR",499,"JHANSI","UTTAR PRADESH","284001.0","IN",FALSE
"406-3016720-6441955","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3399","JNE3399-KR-XS","kurta","XS","B082W8DNQX","Shipped",1,"INR",435,"CHENNAI","TAMIL NADU","600042.0","IN",FALSE
"171-6305593-5121152","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","J0328","J0328-KR-L","kurta","L","B09KXNWXZR","Shipped",1,"INR",939,"KOLKATA","WEST BENGAL","700019.0","IN",FALSE
"404-8370831-2969159","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3294","JNE3294-KR-XXL","kurta","XXL","B07R41S1YG","Shipped",1,"INR",432,"MUMBAI","MAHARASHTRA","400074.0","IN",FALSE
"404-5478613-9190769","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3568","JNE3568-KR-XXL","kurta","XXL","B08KRYXSYH","Shipped",1,"INR",399,"MUMBAI","MAHARASHTRA","400074.0","IN",FALSE
"406-3018098-6418731","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3546","JNE3546-KR-L","kurta","L","B08HHJRFQP","Shipped",1,"INR",458,"SIDCUL HARIDWAR","UTTARAKHAND","249402.0","IN",FALSE
"406-6868336-7867521","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3869","JNE3869-DR-M","Western Dress","M","B09RK7Q644","Shipped",1,"INR",721,"Hassan","KARNATAKA","573112.0","IN",FALSE
"408-9285674-2716324","2022-04-24","Shipped","Amazon","Amazon.in","Standard","SET273","SET273-KR-NP-M","Set","M","B094FRW46T","Shipped",1,"INR",0,"BHIWADI","RAJASTHAN","301019.0","IN",FALSE
"402-9564745-5431538","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","MEN5006","MEN5006-KR-L","kurta","L","B08YYR13RX","Shipped",1,"INR",475,"PATNA","BIHAR","800020.0","IN",FALSE
"405-3018573-5209164","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3423","JNE3423-KR-M","kurta","M","B081WSTXZ9","Shipped",1,"INR",399,"THANE","MAHARASHTRA","401105.0","IN",FALSE
"406-4468347-6895549","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","SET365","SET365-KR-NP-M","Set","M","B09QJMMRRB","Shipped",1,"INR",1099,"THANE 400602","MAHARASHTRA","400602.0","IN",FALSE
"403-9644003-2703535","2022-04-24","Cancelled","Amazon","Amazon.in","Expedited","JNE3373","JNE3373-KR-XXXL","kurta","3XL","B082W7MZVQ","Unshipped",1,"INR",376,"BENGALURU","KARNATAKA","560097.0","IN",FALSE
"408-5469248-0781934","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","J0003","J0003-SET-XL","Set","XL","B0894YFQ5R","Shipped",1,"INR",0,"INDORE","MADHYA PRADESH","452012.0","IN",FALSE
"404-8412459-7971540","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3440","JNE3440-KR-N-L","kurta","L","B081X7JHBC","Shipped",1,"INR",399,"BENGALURU","KARNATAKA","560064.0","IN",FALSE
"404-4871890-3970739","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3797","JNE3797-KR-M","Western Dress","M","B09SDY8DCT","Shipped",1,"INR",725,"RANCHI","JHARKHAND","834001.0","IN",FALSE
"403-4914817-3694703","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","J0230","J0230-SKD-L","Set","L","B08XNDL1DL","Shipped",1,"INR",1112,"KOLKATA","WEST BENGAL","700023.0","IN",FALSE
"402-5017281-8363545","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","SET395","SET395-KR-NP-XS","Set","XS","B09RKF43WW","Shipped",1,"INR",1133,"BENGALURU","KARNATAKA","560102.0","IN",FALSE
"171-7384553-7569931","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3798","JNE3798-KR-XXL","Western Dress","XXL","B09SDZF54G","Shipped",1,"INR",725,"VADODARA","Gujarat","390019.0","IN",FALSE
"171-7384553-7569931","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3798","JNE3798-KR-S","Western Dress","S","B09SDXPCRB","Shipped",1,"INR",725,"VADODARA","Gujarat","390019.0","IN",FALSE
"404-5998384-0152363","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","SET278","SET278-KR-NP-M","Set","M","B0983F3BLZ","Shipped",1,"INR",1432,"VRINDAVAN","UTTAR PRADESH","281121.0","IN",FALSE
"407-8668952-4114769","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3781","JNE3781-KR-XXXL","kurta","3XL","B09K3WFS32","Shipped",1,"INR",406,"CHENNAI","TAMIL NADU","600056.0","IN",FALSE
"171-4101834-2486732","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3579","JNE3579-KR-XXL","kurta","XXL","B08QGL9X1N","Shipped",1,"INR",295,"BENGALURU","KARNATAKA","560052.0","IN",FALSE
"404-5503870-9340307","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3645","JNE3645-TP-N-L","Top","L","B08ZHNGS54","Shipped",1,"INR",432,"BENGALURU","KARNATAKA","560043.0","IN",FALSE
"407-3522606-5762715","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","SET268","SET268-KR-NP-L","Set","L","B08XQ8MCKP","Shipped",1,"INR",788,"TUMAKURU","KARNATAKA","572103.0","IN",FALSE
"402-2796190-8900355","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3718","JNE3718-KR-XXXL","kurta","3XL","B099NJ1WVX","Shipped",1,"INR",406,"PUDUCHERRY","PUDUCHERRY","605010.0","IN",FALSE
"171-0386719-6230755","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3691","JNE3691-TU-L","Top","L","B0986VTQL7","Shipped",1,"INR",625,"Navi Mumbai","MAHARASHTRA","400705.0","IN",FALSE
"407-0492690-4569126","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3606","JNE3606-KR-XXXL","kurta","3XL","B08MYRJJC9","Shipped",1,"INR",487,"ANAND","Gujarat","388001.0","IN",FALSE
"406-4718469-6783528","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","J0401","J0401-DR-S","Western Dress","S","B09SDYGHX3","Shipped",1,"INR",885,"NEW DELHI","DELHI","110063.0","IN",FALSE
"171-3073760-9023515","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","MEN5004","MEN5004-KR-M","kurta","M","B08YYYZMKB","Shipped",1,"INR",484,"VADAKARAI KEEZHPADUGAI","TAMIL NADU","627812.0","IN",FALSE
"407-9201121-6032345","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","J0230","J0230-SKD-L","Set","L","B08XNDL1DL","Shipped",1,"INR",1112,"AMBARNATH","MAHARASHTRA","421502.0","IN",FALSE
"402-8470222-7207530","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3394","JNE3394-KR-A-XS","kurta","XS","B083SMB3D6","Shipped",1,"INR",414,"THANE","MAHARASHTRA","400607.0","IN",FALSE
"407-4345519-5581951","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3634","JNE3634-KR-XXXL","kurta","3XL","B097ZZTMZD","Shipped",1,"INR",511,"PUNE","MAHARASHTRA","411040.0","IN",FALSE
"406-1349530-1453154","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","J0308","J0308-DR-XXL","Western Dress","XXL","B099NTSTM2","Shipped",1,"INR",625,"Mumbai","MAHARASHTRA","400067.0","IN",FALSE
"408-0396746-6363537","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3568","JNE3568-KR-XL","kurta","XL","B08KS2BCHS","Shipped",1,"INR",0,"DHARMSALA","HIMACHAL PRADESH","176057.0","IN",FALSE
"408-8201457-6365937","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","J0349","J0349-SET-XS","Set","XS","B099NM2DMY","Shipped",1,"INR",801,"JHANSI","UTTAR PRADESH","284001.0","IN",FALSE
"402-9992819-8756313","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3373","JNE3373-KR-XL","kurta","XL","B082W8BXW1","Shipped",1,"INR",376,"EDATHIRINJI","KERALA","680122.0","IN",FALSE
"402-8917447-4909928","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3806","JNE3806-KR-M","kurta","M","B09RKCCSKL","Shipped",1,"INR",521,"Kinnigoli","KARNATAKA","574141.0","IN",FALSE
"402-8917447-4909928","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3404","JNE3404-KR-M","kurta","M","B082W7T8ZY","Shipped",1,"INR",487,"Kinnigoli","KARNATAKA","574141.0","IN",FALSE
"402-3290758-3501907","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3629","JNE3629-KR-M","kurta","M","B08W2DV8R1","Shipped",1,"INR",526,"Kinnigoli","KARNATAKA","574141.0","IN",FALSE
"407-5485026-7163547","2022-04-24","Cancelled","Amazon","Amazon.in","Expedited","J0401","J0401-DR-S","Western Dress","S","B09SDYGHX3","Unshipped",1,"INR",885,"KHOPOLI","MAHARASHTRA","410203.0","IN",FALSE
"407-8809171-2921163","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3468","JNE3468-KR-XL","kurta","XL","B08RP67NGB","Shipped",1,"INR",363,"Tiruvalla","KERALA","689621.0","IN",FALSE
"404-9735891-2909114","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3807","JNE3807-KR-L","kurta","L","B09RKBM69V","Shipped",1,"INR",666,"VAPI","Gujarat","396191.0","IN",FALSE
"402-7233619-1233138","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","SET268","SET268-KR-NP-XS","Set","XS","B08XQBXFPP","Shipped",1,"INR",788,"Pune","MAHARASHTRA","411052.0","IN",FALSE
"403-7439952-4880339","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","SET293","SET293-KR-NP-S","Set","S","B09K3G4TS6","Shipped",1,"INR",736,"VIJAYAWADA","ANDHRA PRADESH","522501.0","IN",FALSE
"407-0577839-8627521","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3784","JNE3784-KR-XXL","kurta","XXL","B09K3XZC3J","Shipped",1,"INR",458,"GHAZIABAD","UTTAR PRADESH","201010.0","IN",FALSE
"403-2225394-2228322","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3399","JNE3399-KR-L","kurta","L","B082W8354V","Shipped",1,"INR",435,"Surat","Gujarat","394510.0","IN",FALSE
"404-9289753-0333951","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","J0119","J0119-TP-M","Top","M","B08RYQNCQ1","Shipped",1,"INR",574,"MUMBAI","MAHARASHTRA","400059.0","IN",FALSE
"404-9289753-0333951","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","J0113","J0113-TP-M","Top","M","B08V19JZ2F","Shipped",1,"INR",574,"MUMBAI","MAHARASHTRA","400059.0","IN",FALSE
"406-2123017-0045157","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","SET131","SET131-KR-NP-A-XXXL","Set","3XL","B07X2KC3M2","Shipped",1,"INR",666,"MUMBAI","MAHARASHTRA","400101.0","IN",FALSE
"403-6904243-1139542","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3369","JNE3369-KR-XXL","kurta","XXL","B081X7NP3Y","Shipped",1,"INR",487,"Thiruvananthapuram","KERALA","695003.0","IN",FALSE
"405-2197496-1327559","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3801","JNE3801-KR-L","kurta","L","B09SDY51NS","Shipped",1,"INR",725,"BENGALURU","KARNATAKA","560078.0","IN",FALSE
"403-8043938-2195506","2022-04-24","Cancelled","Amazon","Amazon.in","Expedited","J0213","J0213-TP-XL","Top","XL","B0965J8RCH","Unshipped",1,"INR",599,"RAXAUL BAZAR","BIHAR","845305.0","IN",FALSE
"405-0543598-6690740","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","J0012","J0012-SKD-L","Set","L","B0894XGSH9","Shipped",1,"INR",1213,"CHENNAI","TAMIL NADU","600086.0","IN",FALSE
"403-1285368-5301943","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3480","JNE3480-KR-XXL","kurta","XXL","B099RJCM34","Shipped",1,"INR",249,"Thiruvananthapuram","KERALA","695003.0","IN",FALSE
"171-6781465-3221156","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3399","JNE3399-KR-S","kurta","S","B082W87NQF","Shipped",1,"INR",435,"SURAT","Gujarat","395009.0","IN",TRUE
"407-6840263-1724331","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","SET195","SET195-KR-NP-A-S","Set","S","B08L94Q5YF","Shipped",1,"INR",737,"COIMBATORE","TAMIL NADU","641011.0","IN",FALSE
"404-6848265-1560358","2022-04-24","Shipped - Returned to Seller","Merchant","Amazon.in","Standard","J0124","J0124-TP-L","Top","L","B08MYPMVSL","Shipped",1,"INR",523,"BARASAT","WEST BENGAL","700129.0","IN",FALSE
"405-6454919-3121149","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","J0249","J0249-SKD-XL","Set","XL","B09M6VX9TR","Shipped",1,"INR",939,"MUMBAI","MAHARASHTRA","400080.0","IN",FALSE
"405-2387799-3017957","2022-04-24","Shipped - Returned to Seller","Merchant","Amazon.in","Standard","JNE3560","JNE3560-KR-S","kurta","S","B08PCTRGGR","Shipped",1,"INR",487,"BENGALURU","KARNATAKA","560058.0","IN",FALSE
"407-4281743-5461942","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3634","JNE3634-KR-L","kurta","L","B0981152GP","Shipped",1,"INR",511,"BELAGAVI","KARNATAKA","590010.0","IN",FALSE
"407-4281743-5461942","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3510","JNE3510-KR-XL","kurta","XL","B08WPZ1N4Z","Shipped",1,"INR",429,"BELAGAVI","KARNATAKA","590010.0","IN",FALSE
"404-4388524-9983557","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","MEN5004","MEN5004-KR-XL","kurta","XL","B08YZ19332","Shipped",1,"INR",484,"Haldwani golapar","UTTARAKHAND","263139.0","IN",FALSE
"403-1978182-9106751","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3480","JNE3480-KR-XXL","kurta","XXL","B099RJCM34","Shipped",1,"INR",249,"KOLKATA","WEST BENGAL","700040.0","IN",FALSE
"403-1006849-7831508","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3745","JNE3745-KR-XXXL","kurta","3XL","B09K3Y45WZ","Shipped",1,"INR",316,"KOLKATA","WEST BENGAL","700040.0","IN",FALSE
"408-2010226-3348304","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","SET347","SET347-KR-NP-M","Set","M","B09RKF9KV8","Shipped",1,"INR",801,"GURUGRAM","HARYANA","122003.0","IN",FALSE
"171-8928809-5198740","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3645","JNE3645-TP-N-L","Top","L","B08ZHNGS54","Shipped",1,"INR",432,"PARADIP","ODISHA","754141.0","IN",FALSE
"408-9815753-9104365","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3787","JNE3787-KR-XXXL","kurta","3XL","B09RKCC8WS","Shipped",1,"INR",0,"JAMMU","JAMMU & KASHMIR","180001.0","IN",FALSE
"403-4708858-5681139","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3482","JNE3482-KR-L","kurta","L","B08HHJMBV4","Shipped",1,"INR",318,"JODHPUR","RAJASTHAN","342008.0","IN",FALSE
"404-9771534-4316313","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","SET268","SET268-KR-NP-M","Set","M","B08XQ8R6GW","Shipped",1,"INR",788,"KALYAN","MAHARASHTRA","421301.0","IN",FALSE
"402-4687012-6056355","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3691","JNE3691-TU-XL","Top","XL","B0986XQG53","Shipped",1,"INR",665,"Mumbai","MAHARASHTRA","400070.0","IN",FALSE
"403-4588911-7441947","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3068","JNE3068-KR-A-XL","kurta","XL","B07H7F97S4","Shipped",1,"INR",696,"NEW DELHI","DELHI","110031.0","IN",FALSE
"406-2623844-8333914","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","J0118","J0118-TP-XL","Top","XL","B08N4RDVZP","Shipped",1,"INR",487,"PUNE","MAHARASHTRA","411007.0","IN",FALSE
"403-7232018-8297152","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","MEN5004","MEN5004-KR-XXL","kurta","XXL","B08YZ16M9S","Shipped",1,"INR",484,"KALYAN","MAHARASHTRA","421204.0","IN",FALSE
"402-7807601-6302716","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","J0376","J0376-SKD-XS","Set","XS","B09QJ5XYT3","Shipped",1,"INR",999,"KANHANGAD","KERALA","671531.0","IN",FALSE
"402-0953640-2363527","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","J0377","J0377-SKD-M","Set","M","B09QJ4TWHG","Shipped",1,"INR",1099,"KANHANGAD","KERALA","671531.0","IN",FALSE
"171-2889195-6040315","2022-04-24","Cancelled","Amazon","Amazon.in","Expedited","MEN5032","MEN5032-KR-L","kurta","L","B08YZ13V5N","Unshipped",1,"INR",562,"HUBBALLI","KARNATAKA","580024.0","IN",FALSE
"171-2889195-6040315","2022-04-24","Cancelled","Amazon","Amazon.in","Expedited","J0381","J0381-SKD-L","Set","L","B09M6SDRK5","Unshipped",1,"INR",1146,"HUBBALLI","KARNATAKA","580024.0","IN",FALSE
"402-8057765-5668311","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3794","JNE3794-KR-M","kurta","M","B09HMVWDN3","Shipped",1,"INR",517,"PENTAPADU","ANDHRA PRADESH","534166.0","IN",FALSE
"408-4895053-5411522","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","J0096","J0096-KR-XL","kurta","XL","B089G2K69F","Shipped",1,"INR",0,"Bijnor","UTTAR PRADESH","246701.0","IN",FALSE
"403-3665882-4068349","2022-04-24","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3363","JNE3363-KR-1032-XXXL","kurta","3XL","B07T1XDM5P","Shipped",1,"INR",376,"Bhopal","MADHYA PRADESH","462039.0","IN",FALSE
"404-1641544-0483551","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","J0236","J0236-SKD-XL","Set","XL","B08ZYPQ3XV","Shipped",1,"INR",950,"MUMBAI","MAHARASHTRA","400101.0","IN",FALSE
"402-4121067-3525939","2022-04-24","Shipped","Amazon","Amazon.in","Expedited","JNE3446","JNE3446-KR-S","kurta","S","B081X18FL6","Shipped",1,"INR",299,"THANE","MAHARASHTRA","400607.0","IN",FALSE
